season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,update_dt,headshot_url
2011,CHI,QB,NA,10,ACT,Nathan Enderle,Nathan,Enderle,1988-01-12,6-4,240,Idaho,NA,00-0028098,NA,NA,NA,NA,6312,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/END197145.png
2011,CHI,QB,NA,15,ACT,Josh McCown,Josh,McCown,1979-07-04,6-4,215,Sam Houston State,Jacksonville (TX),00-0021206,3609,a261fd0a-b096-4db7-bd51-2f13bde485da,5967,2513,1085,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCC600777.png
2011,CHI,QB,NA,12,ACT,Caleb Hanie,Caleb,Hanie,1985-09-11,6-2,222,Colorado State,NA,00-0025970,NA,NA,NA,NA,4674,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAN149018.png
2011,CHI,QB,NA,14,CUT,Trevor Vittatoe,Trevor,Vittatoe,1988-01-04,6-2,220,Texas-El Paso,NA,00-0028356,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VIT736415.png
2011,CHI,RB,NA,24,ACT,Marion Barber,Marion,Barber,1983-06-10,5-11,218,Minnesota,NA,00-0023544,NA,NA,NA,NA,2326,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BAR059695.png
2011,CHI,RB,NA,32,ACT,Kahlil Bell,Kahlil,Bell,1986-12-10,5-11,219,UCLA,NA,00-0026579,NA,NA,NA,NA,5243,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEL396946.png
2011,CHI,RB,NA,25,ACT,Armando Allen,Armando,Allen,1989-04-30,5-8,199,Notre Dame,NA,00-0028565,NA,NA,NA,NA,6723,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ALL059152.png
2011,CHI,RB,NA,22,RES,Matt Forte,Matt,Forte,1985-12-10,6-2,218,Tulane,NA,00-0026184,NA,NA,NA,NA,4358,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FOR645404.png
2011,CHI,RB,NA,NA,DEV,Robert Hughes,Robert,Hughes,1989-06-21,5-11,235,Notre Dame,NA,00-0028345,NA,NA,NA,NA,6564,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUG592048.png
2011,CHI,RB,NA,38,CUT,Dan Dierking,Dan,Dierking,1988-06-15,5-10,195,Purdue,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DIE474755.png
2011,CHI,RB,NA,45,NWT,Harvey Unga,Harvey,Unga,1987-01-18,6-0,237,Brigham Young,NA,00-0027851,NA,NA,NA,NA,6071,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/UNG134179.png
2011,CHI,SS,NA,27,ACT,Major Wright,Major,Wright,1988-07-01,5-11,204,Florida,NA,00-0027680,NA,NA,NA,NA,5600,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WRI556864.png
2011,CHI,SS,NA,20,ACT,Craig Steltz,Craig,Steltz,1986-05-07,6-1,210,LSU,NA,00-0026260,NA,NA,NA,NA,4434,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/STE278126.png
2011,CHI,SS,NA,49,ACT,Winston Venable,Winston,Venable,1987-03-31,5-11,210,Boise State,NA,00-0028354,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VEN072826.png
2011,CHI,T,NA,72,RES,Gabe Carimi,Gabe,Carimi,1988-06-13,6-7,316,Wisconsin,NA,00-0027967,NA,NA,NA,NA,6181,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CAR104749.png
2011,CHI,T,NA,78,CUT,Mike Lamphear,Mike,Lamphear,1989-01-02,6-4,295,Western Illinois,NA,00-0028712,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAM754631.png
2011,CHI,T,NA,68,ACT,Frank Omiyale,Frank,Omiyale,1982-11-23,6-4,315,Tennessee Tech,NA,00-0023596,NA,NA,NA,NA,2380,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/OMI771256.png
2011,CHI,T,NA,60,ACT,Lance Louis,Lance,Louis,1985-04-24,6-3,320,San Diego State,NA,00-0026961,NA,NA,NA,NA,5170,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LOU661052.png
2011,CHI,T,NA,79,ACT,Levi Horn,Levi,Horn,1986-10-02,6-6,320,Montana,NA,00-0027364,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOR141723.png
2011,CHI,TE,NA,86,RES,Kyle Adams,Kyle,Adams,1988-01-19,6-4,255,Purdue,NA,00-0028337,NA,NA,NA,NA,6556,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADA482150.png
2011,CHI,TE,NA,88,CUT,Desmond Clark,Desmond,Clark,1977-04-20,6-3,249,Wake Forest,NA,00-0003035,NA,NA,NA,NA,529,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLA258726.png
2011,CHI,TE,NA,87,ACT,Kellen Davis,Kellen,Davis,1985-10-11,6-7,267,Michigan State,NA,00-0026298,NA,NA,NA,NA,4472,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV500592.png
2011,CHI,TE,NA,NA,DEV,Draylen Ross,Draylen,Ross,1988-03-21,6-4,292,North Texas,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROS598758.png
2011,CHI,TE,NA,85,ACT,Andre Smith,Andre,Smith,1988-09-26,6-5,267,Virginia Tech,NA,00-0028353,NA,NA,NA,NA,6571,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI038086.png
2011,CHI,TE,NA,89,ACT,Matt Spaeth,Matt,Spaeth,1983-11-24,6-7,260,Minnesota,NA,00-0025464,NA,NA,NA,NA,3693,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SPA090352.png
2011,CHI,WR,NA,80,ACT,Earl Bennett,Earl,Bennett,1987-03-23,6-0,206,Vanderbilt,NA,00-0026210,NA,NA,NA,NA,4384,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BEN327033.png
2011,CHI,WR,NA,81,CUT,Sam Hurd,Sam,Hurd,1985-04-24,6-3,200,Northern Illinois,NA,00-0023953,NA,NA,NA,NA,3362,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUR108558.png
2011,CHI,WR,NA,11,ACT,Roy Williams,Roy,Williams,1981-12-20,6-3,215,Texas,NA,00-0022909,NA,NA,NA,NA,1728,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL511864.png
2011,CHI,WR,NA,19,CUT,Jimmy Young,Jimmy,Young,1987-01-25,6-1,208,Texas Christian,NA,00-0028358,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/YOU284800.png
2011,CHI,WR,NA,17,CUT,Onrea Jones,Onrea,Jones,1983-12-22,6-0,202,Hampton,NA,00-0024645,NA,NA,NA,NA,4261,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON637044.png
2011,CHI,WR,NA,NA,DEV,Kevin Jurovich,Kevin,Jurovich,1986-06-30,6-0,197,San Jose State,NA,00-0027298,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JUR640135.png
2011,CHI,WR,NA,13,RES,Johnny Knox,Johnny,Knox,1986-11-03,6-0,185,Abilene Christian,NA,00-0026913,NA,NA,NA,NA,5064,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KNO571695.png
2011,CHI,WR,NA,83,ACT,Max Komar,Max,Komar,1987-04-30,5-11,202,Idaho,NA,00-0027352,NA,NA,NA,NA,5883,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/KOM221145.png
2011,CHI,WR,NA,15,CUT,Travis Cobb,Travis,Cobb,1987-08-05,6-0,180,Arizona,NA,00-0028355,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COB534549.png
2011,CHI,WR,NA,18,ACT,Dane Sanzenbacher,Dane,Sanzenbacher,1988-10-13,5-11,180,Ohio State,NA,00-0028352,NA,NA,NA,NA,6570,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN812129.png
2011,CHI,WR,NA,83,CUT,Andy Fantuz,Andy,Fantuz,1983-12-18,6-1,215,Western Ontario (Canada),NA,00-0027916,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAN428790.png
2011,CHI,WR,NA,NA,DEV,Johnathan Haggerty,Johnathan,Haggerty,1988-02-05,6-1,195,Southwestern Oklahoma State,NA,00-0027456,NA,NA,NA,NA,5955,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAG495320.png
2011,CHI,WR,NA,23,ACT,Devin Hester,Devin,Hester,1982-11-04,5-11,190,Miami (Fla.),NA,00-0024272,NA,NA,NA,NA,3002,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HES267217.png
2011,CIN,C,NA,64,ACT,Kyle Cook,Kyle,Cook,1983-07-25,6-3,316,Michigan State,NA,00-0024670,NA,NA,NA,NA,3914,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COO188321.png
2011,CIN,CB,NA,24,ACT,Adam Jones,Adam,Jones,1983-09-30,5-10,188,West Virginia,NA,00-0023441,NA,NA,NA,NA,2223,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JON026865.png
2011,CIN,CB,NA,22,ACT,Nate Clements,Nate,Clements,1979-12-12,6-0,200,Ohio State,NA,00-0020495,NA,NA,NA,NA,791,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/CLE298153.png
2011,CIN,CB,NA,29,RES,Leon Hall,Leon,Hall,1984-12-09,5-11,195,Michigan,NA,00-0025405,NA,NA,NA,NA,3634,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAL432931.png
2011,CIN,DB,NA,NA,CUT,John Bowie,John,Bowie,1984-05-11,5-11,190,Cincinnati,NA,00-0025497,NA,NA,NA,NA,3726,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOW309732.png
2011,CIN,DB,NA,23,ACT,Kelly Jennings,Kelly,Jennings,1982-11-30,5-11,180,Miami (Fla.),NA,00-0024246,NA,NA,NA,NA,2976,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEN553305.png
2011,CIN,DB,NA,27,ACT,Gibril Wilson,Gibril,Wilson,1981-11-12,6-0,206,Tennessee,NA,00-0022815,NA,NA,NA,NA,1857,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL709677.png
2011,CIN,DB,NA,47,CUT,Brian Lainhart,Brian,Lainhart,1987-12-04,6-1,207,Kent State,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAI325482.png
2011,CIN,DB,NA,21,ACT,Brandon Ghee,Brandon,Ghee,1987-06-06,6-0,190,Wake Forest,NA,00-0027697,NA,NA,NA,NA,5620,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GHE250267.png
2011,CIN,DB,NA,39,CUT,David Pender,David,Pender,1987-12-04,6-0,180,Purdue,NA,00-0027302,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEN191963.png
2011,CIN,DB,NA,31,ACT,Robert Sands,Robert,Sands,1989-11-03,6-4,209,West Virginia,NA,00-0028072,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SAN598920.png
2011,CIN,DB,NA,26,ACT,Taylor Mays,Taylor,Mays,1988-02-07,6-3,230,USC,NA,00-0027887,NA,NA,NA,NA,5574,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAY817996.png
2011,CIN,DB,NA,NA,CUT,Walter McFadden,Walter,McFadden,1987-01-21,5-10,180,Auburn,NA,00-0027738,NA,NA,NA,NA,5661,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCF375523.png
2011,CIN,DB,NA,45,ACT,Jeromy Miles,Jeromy,Miles,1987-07-20,6-2,210,Massachusetts,NA,00-0027244,NA,NA,NA,NA,5810,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL052567.png
2011,CIN,DB,NA,NA,CUT,Devon Torrence,Devon,Torrence,1989-05-03,6-0,190,Ohio State,NA,00-0028268,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/TOR689049.png
2011,CIN,DB,NA,NA,DEV,Rico Murray,Rico,Murray,1987-08-21,5-11,196,Kent State,NA,00-0026720,NA,NA,NA,NA,5344,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUR696685.png
2011,CIN,DB,NA,31,CUT,LeRoy Vann,LeRoy,Vann,1986-11-18,5-8,177,Florida A&M,NA,00-0027381,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/VAN628076.png
2011,CIN,DE,NA,95,CUT,Victor Adeyanju,Victor,Adeyanju,1983-02-11,6-4,284,Indiana,NA,00-0024328,NA,NA,NA,NA,3058,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ADE771256.png
2011,CIN,DE,NA,93,ACT,Michael Johnson,Michael,Johnson,1987-02-07,6-7,267,Georgia Tech,NA,00-0027044,NA,NA,NA,NA,4993,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000003.png
2011,CIN,DE,NA,91,ACT,Robert Geathers,Robert,Geathers,1983-08-11,6-3,280,Georgia,NA,00-0022867,NA,NA,NA,NA,1838,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GEA429541.png
2011,CIN,DE,NA,96,ACT,Carlos Dunlap,Carlos,Dunlap,1989-02-28,6-6,289,Florida,Fort Dorchester (SC),00-0027662,13274,e79d8a12-4ec0-46d3-ae42-384f16deebed,24029,6570,5579,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DUN474478.png
2011,CIN,DE,NA,92,ACT,Frostee Rucker,Frostee,Rucker,1983-09-14,6-3,280,USC,NA,00-0024306,NA,NA,NA,NA,3036,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUC531571.png
2011,CIN,DE,NA,67,CUT,James Ruffin,James,Ruffin,1987-02-06,6-4,263,Northern Iowa,NA,00-0027451,NA,NA,NA,NA,5951,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RUF428791.png
2011,CIN,DE,NA,68,ACT,Jonathan Fanene,Jonathan,Fanene,1982-03-19,6-4,292,Utah,NA,00-0023665,NA,NA,NA,NA,2450,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/FAN063471.png
2011,CIN,DT,NA,97,ACT,Geno Atkins,Geno,Atkins,1988-03-28,6-1,300,Georgia,St. Thomas Aquinas (FL),00-0027720,13311,2beaf8a8-ccf1-4500-a941-33ffc8141d60,24095,6589,5643,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ATK216644.png
2011,CIN,DT,NA,99,CUT,Tank Johnson,Tank,Johnson,1981-12-07,6-3,315,Washington,NA,00-0022696,NA,NA,NA,NA,1768,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH679169.png
2011,CIN,DT,NA,94,ACT,Domata Peko Sr.,Domata Sr.,Peko,1984-11-27,6-3,322,Michigan State,NA,00-0024338,NA,NA,NA,NA,3068,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PEK461869.png
2011,CIN,DT,NA,90,RES,Pat Sims,Pat,Sims,1985-11-29,6-2,330,Auburn,NA,00-0026217,NA,NA,NA,NA,4391,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SIM785706.png
2011,CIN,DT,NA,98,CUT,Lolomana Mikaele,Lolomana,Mikaele,1987-11-18,6-2,305,Arizona,NA,00-0028675,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIK023185.png
2011,CIN,DT,NA,NA,DEV,Swanson Miller,Swanson,Miller,1986-03-24,6-4,310,Oklahoma State,NA,00-0027457,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MIL573554.png
2011,CIN,DT,NA,98,ACT,Nick Hayden,Nick,Hayden,1986-02-04,6-4,292,Wisconsin,NA,00-0026321,NA,NA,NA,NA,4495,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAY062620.png
2011,CIN,FB,NA,36,ACT,Chris Pressley,Chris,Pressley,1986-08-08,5-11,256,Wisconsin,NA,00-0026723,NA,NA,NA,NA,5347,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PRE414768.png
2011,CIN,FS,NA,20,ACT,Reggie Nelson,Reggie,Nelson,1983-09-21,5-11,206,Florida,NA,00-0025408,NA,NA,NA,NA,3637,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NEL617002.png
2011,CIN,G,NA,65,ACT,Clint Boling,Clint,Boling,1989-05-09,6-5,311,Georgia,NA,00-0028039,NA,NA,NA,NA,6253,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/BOL403287.png
2011,CIN,G,NA,60,ACT,Otis Hudson,Otis,Hudson,1986-07-19,6-5,311,Eastern Illinois,NA,00-0027751,NA,NA,NA,NA,5675,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUD541128.png
2011,CIN,G,NA,63,RES,Bobbie Williams,Bobbie,Williams,1976-09-25,6-4,345,Arkansas,NA,00-0019629,NA,NA,NA,NA,628,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WIL150887.png
2011,CIN,G,NA,66,ACT,Mike McGlynn,Mike,McGlynn,1985-03-08,6-4,315,Pittsburgh,NA,00-0026249,NA,NA,NA,NA,4423,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCG507111.png
2011,CIN,G,NA,53,CUT,Ryan McKnight,Ryan,McKnight,1988-01-28,6-1,295,South Dakota State,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MCK738794.png
2011,CIN,K,NA,2,ACT,Mike Nugent,Mike,Nugent,1982-03-02,5-10,183,Ohio State,Centerville (OH),00-0023482,8461,e017e12b-07a7-4a35-b837-2faa9ffe3ce8,7223,4441,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/NUG461506.png
2011,CIN,K,NA,3,CUT,Thomas Weber,Thomas,Weber,1987-09-27,6-1,207,Arizona State,NA,00-0028561,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/WEB502789.png
2011,CIN,LB,NA,NA,DEV,Micah Johnson,Micah,Johnson,1988-06-22,6-2,258,Kentucky,NA,00-0027576,NA,NA,NA,NA,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH000004.png
2011,CIN,LB,NA,NA,CUT,Bruce Davis,Bruce,Davis,1985-09-02,6-3,250,UCLA,NA,00-0026228,NA,NA,NA,NA,4402,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAV196782.png
2011,CIN,LB,NA,57,ACT,Vincent Rey,Vincent,Rey,1987-09-06,6-2,247,Duke,NA,00-0027245,NA,NA,NA,NA,5811,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/REY000813.png
2011,CIN,LB,NA,55,RSN,Keith Rivers,Keith,Rivers,1986-05-05,6-2,242,USC,NA,00-0026149,NA,NA,NA,NA,4323,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/RIV576418.png
2011,CIN,LB,NA,NA,DEV,DeQuin Evans,DeQuin,Evans,1987-05-17,6-3,256,Kentucky,NA,00-0028554,NA,NA,NA,NA,6714,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/EVA140299.png
2011,CIN,LB,NA,52,ACT,Dontay Moch,Dontay,Moch,1988-07-19,6-2,241,Nevada,NA,00-0028004,NA,NA,NA,NA,6218,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MOC188520.png
2011,CIN,LB,NA,56,RES,Roddrick Muckelroy,Roddrick,Muckelroy,1986-10-27,6-2,240,Texas,NA,00-0027731,NA,NA,NA,NA,5654,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MUC402540.png
2011,CIN,LS,NA,NA,CUT,Neal Dahlman,Neal,Dahlman,1989-01-10,6-1,240,Bowling Green State,Kingswood-Oxford (CT),NA,4044121,af534c7d-791e-4b7f-900d-2d8fd47c0d2a,33209,14503,NA,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/DAH399127.png
2011,CIN,LS,NA,46,ACT,Clark Harris,Clark,Harris,1984-07-10,6-5,252,Rutgers,Southern Regional (NJ),00-0025630,10686,d7eec5c7-c401-485e-b0c8-fb0784c07b27,8497,5308,3859,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HAR351770.png
2011,CIN,MLB,NA,51,ACT,Dan Skuta,Dan,Skuta,1986-04-21,6-2,248,Grand Valley State,NA,00-0026725,NA,NA,NA,NA,5349,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SKU704190.png
2011,CIN,MLB,NA,58,ACT,Rey Maualuga,Rey,Maualuga,1987-01-20,6-2,260,USC,NA,00-0027014,NA,NA,NA,NA,4961,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/MAU059326.png
2011,CIN,OG,NA,66,CUT,Max Jean-Gilles,Max,Jean-Gilles,1983-11-19,6-3,320,Georgia,NA,00-0024314,NA,NA,NA,NA,3044,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JEA419041.png
2011,CIN,OG,NA,62,ACT,Nate Livings,Nate,Livings,1982-03-16,6-5,332,LSU,NA,00-0023958,NA,NA,NA,NA,3400,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LIV127180.png
2011,CIN,OLB,NA,53,ACT,Thomas Howard,Thomas,Howard,1983-07-14,6-3,240,Texas-El Paso,NA,00-0024253,NA,NA,NA,NA,2983,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HOW416588.png
2011,CIN,OLB,NA,59,ACT,Brandon Johnson,Brandon,Johnson,1983-04-05,6-5,245,Louisville,NA,00-0024356,NA,NA,NA,NA,3087,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/JOH078319.png
2011,CIN,OLB,NA,99,ACT,Manny Lawson,Manny,Lawson,1984-07-03,6-5,240,North Carolina State,NA,00-0024237,NA,NA,NA,NA,2967,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/LAW697295.png
2011,CIN,OT,NA,73,ACT,Anthony Collins,Anthony,Collins,1985-11-02,6-5,315,Kansas,NA,00-0026252,NA,NA,NA,NA,4426,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/COL511950.png
2011,CIN,OT,NA,74,ACT,Dennis Roland,Dennis,Roland,1983-03-10,6-9,322,Georgia,NA,00-0023920,NA,NA,NA,NA,3485,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/ROL096405.png
2011,CIN,OT,NA,71,ACT,Andre Smith,Andre,Smith,1987-01-25,6-4,335,Alabama,Huffman (AL),00-0026982,12622,17a056be-39c0-4913-bacf-1663f3ac4a56,9270,5992,4929,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/SMI038279.png
2011,CIN,P,NA,10,ACT,Kevin Huber,Kevin,Huber,1985-07-16,6-1,208,Cincinnati,Archbishop McNicholas (OH),00-0027103,12669,d14302ef-0224-4c92-961a-6d10452936ff,9406,7087,5066,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/HUB689771.png
2011,CIN,QB,NA,5,CUT,Jordan Palmer,Jordan,Palmer,1984-05-30,6-5,232,Texas-El Paso,NA,00-0025592,NA,NA,NA,NA,3821,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/PAL445384.png
2011,CIN,QB,NA,7,ACT,Bruce Gradkowski,Bruce,Gradkowski,1983-01-27,6-1,220,Toledo,NA,00-0024408,NA,NA,NA,NA,3139,NA,http://static.nfl.com/static/content/public/static/img/fantasy/transparent/200x200/GRA068015.png
