season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,high_school,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url
2021,LA,OL,C,65,Active,Coleman Shelton,Coleman,Shelton,1995-07-28,76,299,Washington,Loyola (CA),00-0034114,3052180,9e885643-3f46-49f4-94e9-714a3b1f586b,31393,12701,39316,ShelCo00,20533,5454,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eukpzxoddxiwwonmmr3x"
2021,LA,OL,RG,71,Active,Bobby Evans,Bobby,Evans,1997-03-24,76,312,Oklahoma,Allen (TX),00-0035666,3706968,65b9a754-40b9-446b-b9c0-b2dee46ba3f6,31929,13574,36800,EvanBo00,20752,5948,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oh0wpqdhwpz0syt5pql1"
2021,LA,OL,RT,68,Active,AJ Jackson,AJ,Jackson,1998-07-14,79,285,Iowa,Renaissance (MI),00-0036603,NA,13c216ca-a01a-46a8-98fa-4fd1d70cbf00,NA,15456,40972,NA,NA,7872,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q5e3ugtsc4nud7czwbyc"
2021,LA,OL,C,55,Active,Brian Allen,Brian,Allen,1995-10-11,74,303,Michigan State,Hinsdale Central (IL),00-0034804,3134666,ad9a0044-67f0-4303-ab38-a8459e32a9cb,31081,12656,46104,AlleBr02,19941,5304,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uryunwmc02rxvivmqrdu"
2021,LA,OT,NA,64,Active,Ryan Pope,Ryan,Pope,1996-10-17,6-7,315,San Diego State,Lakewood (CA),00-0035331,3917563,7191cfa4-01c7-45ed-95a8-0d503ed1cc1b,32458,13725,32587,NA,20913,6067,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lfuyxmcmbryoqmpaeubc"
2021,LA,P,NA,16,Active,Brandon Wright,Brandon,Wright,1997-02-18,5-10,182,Georgia State,KIPP Atlanta Collegiate (GA),00-0035833,NA,61980614-1609-4b68-b11f-05aa30fefb89,33149,14954,NA,WrigBr00,22292,7296,1,NA
2021,LA,P,NA,6,Active,Johnny Hekker,Johnny,Hekker,1990-02-08,77,241,Oregon State,Bothell (WA),00-0028872,15153,380435a9-1833-4381-a12b-498a43732798,26350,8381,7252,HekkJo00,14409,1202,9,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hcjlaxxqjv3cnz9xfgup"
2021,LA,QB,QB,13,Active,John Wolford,John,Wolford,1995-10-16,73,200,Wake Forest,Bishop Kenny (FL),00-0034899,3124092,2ab1b694-1013-4661-85d4-55415d3b147f,31803,13403,46454,WolfJo00,20703,5806,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wbnhfajgytmyrh7at8sp"
2021,LA,QB,QB,19,Active,Devlin Hodges,Devlin,Hodges,1996-04-12,6-1,210,Samford,Mortimer-Jordan (AL),00-0035577,3127051,a577ef90-17c3-4dbf-b6b8-e054f21a778d,32581,13566,29838,HodgDe00,21562,6595,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z5c3pa2yd7uefaexblem"
2021,LA,QB,QB,9,Active,Matthew Stafford,Matthew,Stafford,1988-02-07,75,220,Georgia,Highland Park (TX),00-0026498,12483,ade43b1a-0601-4672-83b6-d246bc066a19,9265,5971,4924,StafMa00,9038,421,12,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pxll35kun2cq2aeluaav"
2021,LA,QB,QB,16,Active,Bryce Perkins,Bryce,Perkins,1996-12-20,75,214,Virginia,Chandler (AZ),00-0035939,3675812,da837572-0558-4946-9af4-aeb11582cca8,33258,14429,35299,NA,21819,7335,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qguy3qposgymokebelyq"
2021,LA,RB,RB,25,Active,Sony Michel,Sony,Michel,1995-02-17,71,215,Georgia,American Heritage (FL),00-0034845,3128721,1376da0d-0448-4a37-bd99-842c4580eeda,31001,12880,27589,MichSo00,19828,4962,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sge9qla3wyhfzemqaq5f"
2021,LA,RB,NA,32,Active,Otis Anderson,Otis,Anderson,1998-11-12,5-11,174,Central Florida,University Christian (FL),00-0036969,NA,eb3bb101-aacc-4a94-bff0-7ad14d02db9d,NA,15323,NA,NA,NA,8077,0,NA
2021,LA,RB,RB,23,Active,Cam Akers,Cam,Akers,1999-06-22,71,212,Florida State,Clinton (MS),00-0036414,4240021,74980532-8158-4b56-91db-5053878737b4,32722,14383,57206,AkerCa00,21688,6938,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v4mc7guudoifyi2z1ag0"
2021,LA,RB,RB,38,Active,Buddy Howell,Buddy,Howell,1996-03-27,73,225,Florida Atlantic,Coral Gables (FL),00-0034449,3122716,7f5c931b-4ebd-4309-a1d2-e04a5cf782e8,31537,13185,12888,HoweGr00,20318,5271,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqoes3t0jkt62cpqmuvo"
2021,LA,RB,RB,30,Inactive,Raymond Calais,Raymond,Calais,1998-04-02,68,188,Louisiana-Lafayette,Cecilia (LA),00-0036435,NA,748d5fdf-8a06-4cc1-a8b1-257f4377236a,32915,14625,45828,CalaRa00,21855,6988,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ocsyhsupc4mh0mi6xtpg"
2021,LA,RB,RB,25,Active,Xavier Jones,Xavier,Jones,1997-08-24,5-11,208,Southern Methodist,Spring (TX),00-0036078,3916209,70110b01-060d-443d-b799-5d4edc9272de,33297,14925,45742,JoneXa00,21839,7088,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t1pflwonkj6l2lbgdjef"
2021,LA,RB,RB,27,Active,Darrell Henderson,Darrell,Henderson,1997-08-19,68,208,Memphis,South Panola (MS),00-0035664,4039359,380c4d9b-d4c8-456c-ba50-25519edde899,31902,13450,41193,HendDa00,20798,5916,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqgj61p9sehk4htydfkm"
2021,LA,RB,RB,14,Active,Javian Hawkins,Javian,Hawkins,1999-11-03,69,196,Louisville,Cocoa (FL),00-0036827,NA,5c4763e0-656f-4d97-b72e-7939c2610558,NA,15207,NA,NA,NA,7563,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yjuje5ciobrhyexn7ljq"
2021,LA,RB,RB,34,Active,Jake Funk,Jake,Funk,1998-01-11,70,205,Maryland,Damascus (MD),00-0036860,NA,8da63045-f139-4422-9bd7-efe46c7fcf13,NA,15285,45835,FunkJa00,NA,7771,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dadnuulhjc8t6t3kcihg"
2021,LA,TE,TE,88,Active,Brycen Hopkins,Brycen,Hopkins,1997-03-27,76,245,Purdue,Ensworth (TN),00-0036424,3918003,39cb1520-dda8-4167-95c4-4947c8383bc4,32806,14586,47338,HopkBr01,21678,6926,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sgtyxbqoefos8kboqkun"
2021,LA,TE,LWR,87,Inactive,Jacob Harris,Jacob,Harris,1997-04-16,77,211,UCF,Palm Harbor University (FL),00-0036918,NA,bdbb1693-3509-494c-8308-ae26a415fc96,NA,15322,34255,HarrJa03,NA,7703,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jssm2cz68wrnjadblwo4"
2021,LA,TE,TE,89,Active,Tyler Higbee,Tyler,Higbee,1993-01-01,78,255,Western Kentucky,East Lake (FL),00-0033110,2573401,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,10854,10744,HigbTy00,18032,3271,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bu5gamvcta2q5smo17pb"
2021,LA,TE,TE,0,Active,Kyle Markway,Kyle,Markway,1997-03-04,76,250,South Carolina,St. John Vianney (MO),00-0035817,3924367,3a337668-7978-4310-b17c-8e1279ba4a4d,33044,14377,36419,NA,21770,7378,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3924367.png
2021,LA,TE,TE,86,Active,Kendall Blanton,Kendall,Blanton,1995-11-10,78,262,Missouri,Blue Springs South (MO),00-0035603,3122103,b5e95ece-3b71-439b-b7b4-ae102f9e7c08,32125,13711,47311,BlanKe01,21032,6081,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ubhnsnv67wdxc7qscclw"
2021,LA,TE,TE,82,Inactive,Johnny Mundt,Johnny,Mundt,1994-11-23,76,233,Oregon,Central Catholic (CA),00-0033246,3052096,6414998b-5831-44aa-8bd8-39e42a323c2c,30373,12316,12206,MundJo00,19165,4314,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/br01u1ptatofhlszlixw"
2021,LA,WR,SWR,2,Inactive,Robert Woods,Robert,Woods,1992-04-10,72,195,USC,Junipero Serra (CA),00-0030431,15880,618bedee-9259-4536-b0ff-fec98d2a20de,26664,8628,7822,WoodRo02,14871,1352,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/reiacycshzdzlvjwdity"
2021,LA,WR,RWR,84,Active,Landen Akers,Landen,Akers,1997-07-07,72,191,Iowa State,Washington (IA),00-0036598,NA,cdfce34c-8220-4074-9ea3-70c5593cd38b,NA,15731,42212,NA,NA,7915,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3htstn0d8p9s0wcndvy"
2021,LA,WR,NA,0,Active,Jordan Harris,Jordan,Harris,NA,NA,NA,NA,NA,NA,NA,a8c43042-d738-44f8-94ad-c8cb0f2b7be2,28275,NA,NA,NA,17596,6779,0,NA
2021,LA,WR,NA,18,Active,Jeremiah Haydel,Jeremiah,Haydel,1999-03-25,6-0,170,Texas State,Alief Taylor (TX),00-0036602,NA,7eceb016-4032-4435-ada0-cf10dc94a5f1,NA,15282,61719,NA,NA,7874,0,NA
2021,LA,WR,LWR,18,Active,Ben Skowronek,Ben,Skowronek,1997-06-27,75,224,Notre Dame,Homestead (IN),00-0036862,NA,5521ba64-e615-4d50-b9bf-490498571ac7,NA,15467,27948,NA,NA,7757,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hf1x2vr8stnb27xlxplg"
2021,LA,WR,RWR,3,Active,Odell Beckham,Odell,Beckham,1992-11-05,71,198,LSU,Isidore Newman (LA),00-0031235,16733,354dec38-b88b-4ba0-8974-859123f27c45,27540,9255,8647,BeckOd00,16389,2078,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dw6kneiq5flxfw0m6rf3"
2021,LA,WR,NA,11,Active,Laquvionte Gonzalez,Laquvionte,Gonzalez,NA,5-10,176,None,NA,NA,3051813,caab0f2a-00d6-413f-8ac1-8f01251d7ff9,31389,13098,NA,NA,20525,5427,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3051813.png
2021,LA,WR,SWR,83,Active,Warren Jackson,Warren,Jackson,1999-06-16,78,219,Colorado State,Bishop Alemany (CA),00-0036721,NA,7f39a9fe-319b-48e4-8882-ac817ed8ce30,NA,15173,52050,NA,NA,7550,0,NA
2021,LA,WR,SWR,12,Active,Van Jefferson,Van,Jefferson,1996-07-26,73,200,Florida,Ravenwood (TN),00-0036415,3930066,8e1285f7-6e4c-41e4-aac9-92e09f9f32b2,32727,14430,47447,JeffVa00,21739,6853,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mpf79etf7jsptmu1ywv8"
2021,LA,WR,LWR,17,Active,J.J. Koski,J.J.,Koski,1996-12-27,73,195,Cal Poly,San Ramon Valley (CA),00-0035935,3910287,ccf4746d-903a-4d51-8874-30953a304a84,33254,14926,47918,NA,22327,7339,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bs9joz6ljl29xmpjimjg"
2021,LA,WR,LWR,10,Active,Cooper Kupp,Cooper,Kupp,1993-06-15,74,208,Eastern Washington,Davis (WA),00-0033908,2977187,2806e915-c46f-492f-8a29-71d3a85e5620,30182,11863,11824,KuppCo00,18882,4039,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiaeufv3lpbkhulrddjq"
2021,LA,WR,NA,13,Active,Justin Sumpter,Justin,Sumpter,NA,6-1,221,Kennesaw State,NA,NA,3911927,7a5ddf17-b814-4f2c-82de-b73b52ef53be,32179,13928,NA,NA,21335,6384,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3911927.png
2021,LA,WR,RWR,19,Active,Brandon Powell,Brandon,Powell,1995-09-12,68,181,Florida,Deerfield Beach (FL),00-0034646,3115255,5ec01774-4a79-40aa-be4a-e33c71bd5bf4,31641,13036,48036,PoweBr00,20487,5695,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nijdganexutr2yxkllar"
2021,LA,WR,NA,28,Active,Aaron Lacombe,Aaron,Lacombe,1995-04-06,6-3,201,Cal Lutheran,NA,NA,3056458,0d484e6b-f3ba-4cc2-84d6-6034dd1ae509,31768,NA,NA,NA,20678,5772,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3056458.png
2021,LA,WR,RWR,15,Inactive,Tutu Atwell,Tutu,Atwell,1999-10-07,69,165,Louisville,Miami Northwestern (FL),00-0036849,NA,7dc49535-f9dd-44b0-94f2-08ac6470130b,NA,15229,77965,AtweTu00,NA,7562,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vcq55giocjwhiaaelmhd"
2021,LAC,C,C,63,Active,Corey Linsley,Corey,Linsley,1991-07-27,75,301,Ohio State,Boardman (OH),00-0031019,16864,8a55e15e-9385-4648-8123-bc5f50f6b304,27689,9702,8796,LinsCo00,16481,2141,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/v6j1p9rfihuuujrc8xct"
2021,LAC,C,NA,60,Active,Dillon Deboer,Dillon,Deboer,1994-07-26,6-6,300,Florida Atlantic,NA,NA,2982884,8b41bb43-5c5d-4813-8430-8199bc8841f0,30421,12340,NA,NA,19561,4662,1,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/2982884.png
2021,LAC,CB,LCB,37,Active,Kemon Hall,Kemon,Hall,1997-06-02,71,190,North Texas,Calhoun City (MS),00-0035542,4243831,9e82eb73-21f0-469a-ac85-b4fde70a6a4e,32542,14307,56123,HallKe01,21187,6254,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z7rcyxzi7velwhwpf7zd"
2021,LAC,CB,RCB,20,Inactive,Tevaughn Campbell,Tevaughn,Campbell,1993-06-14,72,200,Regina (CAN),Scarborough Laurier (CAN),00-0034903,4410136,68b3f7e5-cc33-41e1-833c-8f48cb70bf72,31810,13555,91247,CampTe00,20721,5827,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wclnehjxxocsse8jv6ky"
2021,LAC,CB,LCB,26,Active,Asante Samuel,Asante,Samuel,1999-10-03,70,180,Florida State,St. Thomas Aquinas (FL),00-0036617,NA,02b08a8b-a3bd-44d1-8930-e6f51b029a22,NA,15218,76625,SamuAs00,NA,7655,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rs95fpkrlktm3itwipx1"
2021,LAC,CB,NA,23,Inactive,Ryan Smith,Ryan,Smith,1993-09-07,71,190,North Carolina Central,Wise (MD),00-0032772,2574666,479b4819-3377-4255-9156-c1ce82cbf1d4,29342,11178,10742,SmitRy00,18332,3559,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr2dson0ucuhmzizbjry"
2021,LAC,CB,NA,39,Active,Essang Bassey,Essang,Bassey,1998-08-12,70,190,Wake Forest,Columbus (GA),00-0035862,4037216,34853ce3-5e1f-4b23-b730-6f51444291ac,32932,14738,45258,BassEs01,22086,6925,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wtyhkqrx12cgwqalzljq"
2021,LAC,CB,LCB,43,Active,Michael Davis,Michael,Davis,1995-01-06,74,196,BYU,Glendale (CA),00-0033697,3053795,86099301-67d0-4370-8e42-d14f34bbbb91,30422,12357,12040,DaviMi03,19560,4661,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/udhu04nmkn2rhujwpt2p"
2021,LAC,CB,RCB,28,Active,Davontae Harris,Davontae,Harris,1995-01-21,71,200,Illinois State,Wichita South (KS),00-0034388,3047188,45c926b6-0f2f-4d29-b806-d21e4ea89ba2,31121,12726,37492,HarrDa05,19967,5078,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/meiwjhft9ibbbob57hvv"
2021,LAC,CB,NA,39,Active,Donte Vaughn,Donte,Vaughn,1997-10-12,6-2,212,Notre Dame,Whitehaven (TN),00-0035911,4046687,323db6a2-c9bd-4598-920b-480c102902d3,32992,15086,43287,NA,22325,7333,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgmufla1v3wpjvjzquwo"
2021,LAC,CB,NA,38,Active,Kiondre Thomas,Kiondre,Thomas,1998-02-07,72,186,Kansas State,Northside (AR),00-0036688,NA,7ca47182-01e0-4eee-9590-de9af571488c,NA,15517,NA,NA,NA,8031,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eimpl9edungticlxoebb"
2021,LAC,CB,NB,25,Active,Chris Harris,Chris,Harris,1989-06-18,70,199,Kansas,Bixby (OK),00-0028224,14398,de185684-3a02-4e63-b2b1-405e562b3a77,25189,7924,6457,HarrCh01,13018,869,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jil3vlqjybwg2tawnume"
2021,LAC,DB,FS,24,Active,Nasir Adderley,Nasir,Adderley,1997-05-31,72,206,Delaware,Great Valley (PA),00-0035677,3912028,279be739-bfd5-47aa-8302-fc58bcba37d5,31892,13668,33880,AddeNa00,20733,5881,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppsplrubt8scq2bjgt81"
2021,LAC,DB,NA,46,Active,Ben DeLuca,Ben,DeLuca,1998-04-09,73,202,Charlotte,Bishop Moore (FL),00-0036777,NA,d89b689d-8095-4c08-8ebc-008d9c3bf41e,NA,15763,51269,NA,NA,7939,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yokvvax8w0lzldfgjqsm"
2021,LAC,DB,SS,32,Active,Alohi Gilman,Alohi,Gilman,1997-09-17,70,201,Notre Dame,Kahuku (HI),00-0036380,4039413,f3a7ab39-ead2-4dbf-b760-d652b8a26853,32856,14521,41662,GilmAl00,21939,7069,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zo3yfygo3r2zfyhg82dk"
2021,LAC,DB,NA,29,Inactive,Mark Webb,Mark,Webb,1998-09-10,73,207,Georgia,Archbishop Wood Catholic (PA),00-0036665,NA,fb888bc6-7899-4fbc-b520-52bad1547ee5,NA,15433,61274,WebbMa01,NA,7763,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x7xi4osjtpuvgr8yfomd"
2021,LAC,DB,NA,8,Active,KJ Sails,KJ,Sails,1997-05-02,5-11,180,South Florida,East Bay (FL),NA,NA,cdd751e5-a157-433c-8f8c-8e5c4148734c,NA,15212,NA,NA,NA,8093,0,NA
2021,LAC,DB,FS,36,Active,Trey Marshall,Trey,Marshall,1996-02-13,72,207,Florida State,Columbia (FL),00-0034111,3116602,bfdeb053-b503-4f35-968b-78d8a9997473,31381,12684,49154,MarsTr00,20418,5442,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iq4tovps5aoyvmcuxvju"
2021,LAC,DB,SS,33,Active,Derwin James,Derwin,James,1996-08-03,74,215,Florida State,Haines City (FL),00-0034790,3691739,01c52412-7257-4213-b8b3-effa7c5dd5c7,30987,12464,51368,JameDe00,19837,4971,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjzng6plzary99tekz7k"
2021,LAC,DE,EDGE,92,Inactive,Joe Gaziano,Joe,Gaziano,1996-09-27,76,280,Northwestern,Xaverian Brothers (MA),00-0035903,3915990,bab100c6-1a6c-4411-9286-f719244f5d35,32982,15065,27949,GaziJo01,22317,7325,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dzfoazhafmuuqg3gacfj"
2021,LAC,DL,NA,78,Active,Tevin Lawson,Tevin,Lawson,NA,6-3,285,None,NA,NA,3040004,76f3c2ab-9e4b-4aae-82f4-c6b1f73e808f,NA,13053,NA,NA,20153,5232,0,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/3040004.png
2021,LAC,DT,DL,99,Active,Jerry Tillery,Jerry,Tillery,1996-10-08,78,295,Notre Dame,Evangel Christian Academy (LA),00-0035674,3863182,9da6119d-b135-4b90-9f9d-7d08ab00b15d,31860,13757,49949,TillJe00,20967,6129,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f1axqbz4yjoghpblyli6"
2021,LAC,DT,DL,98,Active,Linval Joseph,Linval,Joseph,1988-10-10,76,329,East Carolina,Santa Fe (FL),00-0027885,13281,6c48b2a7-924e-43ec-bcd9-f1cda06b2332,24021,6681,5571,JoseLi99,11302,579,11,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uql234khiu9m7cmhcp6o"
2021,LAC,DT,DL,95,Active,Christian Covington,Christian,Covington,1993-10-16,74,289,Rice,Vancouver College Prep (CAN),00-0031619,2580666,efe64fc8-9987-4fe6-b7a4-e2ff363cf443,28604,10333,9649,CoviCh00,16976,2517,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oltjm5vntwmclml8uktj"
2021,LAC,DT,NA,90,Inactive,Chris Okoye,Chris,Okoye,1996-06-22,6-6,320,Ferris State,Detroit Catholic Central (MI),00-0034696,4339830,7305431a-7db7-47a0-ba82-cc4faff5f278,31694,13330,66959,NA,20617,5696,3,https://a.espncdn.com/combiner/i?img=/i/headshots/nfl/players/full/4339830.png
2021,LAC,DT,NA,91,Active,Forrest Merrill,Forrest,Merrill,1996-08-15,72,322,Arkansas State,Oakwood (MO),00-0036780,NA,1a8230ec-fc21-4aff-9624-0f87add5f952,NA,15609,NA,NA,NA,7931,0,NA
2021,LAC,DT,DL,93,Active,Justin Jones,Justin,Jones,1996-08-28,75,309,North Carolina State,South Cobb (GA),00-0034677,3116746,c82a3f67-90b7-4cc8-ac3b-e6cf469cc541,31054,12785,48940,JoneJu03,19881,5063,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cydjhl3giyk1dnptxeex"
2021,LAC,DT,NA,77,Active,Caraun Reid,Caraun,Reid,1991-11-23,74,305,Princeton,Mount Saint Michael (NY),00-0031071,16853,aa82ed23-934e-451f-ac47-65c63a84bf16,27686,9395,8793,ReidCa00,16463,2126,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r4168optswwg5xdpl15b"
2021,LAC,DT,NA,90,Active,Andrew Brown,Andrew,Brown,1995-12-30,75,296,Virginia,Oscar Smith (VA),00-0034394,3116761,0df7834e-6373-4f30-9935-5c05d28e752d,31128,12865,49636,BrowAn05,19966,5077,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hilzy0nedjzbmezx2ixw"
2021,LAC,DT,NA,78,Active,Willie Yarbary,Willie,Yarbary,1996-06-18,6-2,285,Wake Forest,Richmond Academy (GA),00-0036958,NA,1ec59515-dc81-4aef-9b23-911801790d72,NA,15783,43922,NA,NA,8072,0,NA
2021,LAC,DT,NA,72,Active,Jared Goldwire,Jared,Goldwire,NA,6-6,305,Louisville,Kentwood,NA,NA,40cb8436-1bd4-407a-954e-7d3fb0ec51f7,NA,15764,NA,NA,NA,7934,0,NA
2021,LAC,FB,RB,40,Active,Gabe Nabers,Gabe,Nabers,1997-11-05,75,235,Florida State,Lowndes (GA),00-0035908,4035611,538cf938-8f65-435f-b8fd-2856ce5c4e6d,32987,15093,40117,NabeGa00,22310,7318,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxrdwl8t9hijeaj2cud8"
2021,LAC,G,NA,76,Inactive,Oday Aboushi,Oday,Aboushi,1991-06-05,77,308,Virginia,Xaverian (NY),00-0030083,15972,d46e3db5-f89f-4211-b8a7-baeb1a35df46,26764,8730,7923,AbouOd00,14890,1368,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qayiwzp2hlziik6pueim"
2021,LAC,G,LG,71,Active,Matt Feiler,Matt,Feiler,1992-07-07,78,330,Bloomsburg,Lampeter-Strasburg (PA),00-0031142,17404,4c751137-cb2f-4399-9e5f-1cec4b59611b,28194,9677,9289,FeilMa00,16198,1949,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/twcyvfxyipplcm6adexv"
2021,LAC,G,NA,67,Active,Ryan Hunter,Ryan,Hunter,1995-04-01,75,316,Bowling Green,Canisius (NY),00-0034289,3045779,65bfa813-7bcb-461e-8716-7072e4705ad1,31488,13175,46904,HuntRy00,20499,5577,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/opurb8svvnuvmhavfrxu"
2021,LAC,K,K,6,Active,Dustin Hopkins,Dustin,Hopkins,1990-10-01,74,193,Florida State,Clear Lake (TX),00-0030098,15965,058c99fc-470c-4579-a165-03e043335cc1,26800,8896,NA,HopkDu00,14867,1348,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ih5bb1ouj7i9vkqzjkej"
2021,LAC,K,K,16,Active,Tristan Vizcaino,Tristan,Vizcaino,1996-07-31,74,205,Washington,Damien (CA),00-0034909,3127313,cefd0600-93f2-4e0f-9624-81e3dc495c1d,31808,13496,NA,VizcTr00,20717,5823,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y83uvbry0khjuocfhk41"
2021,LAC,LB,LB,49,Active,Drue Tranquill,Drue,Tranquill,1995-08-15,74,234,Notre Dame,Carroll (IN),00-0035262,3129310,d468dfe5-8ad2-4c8b-b7ba-0962316a2156,31962,13814,51276,TranDr00,20968,6141,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/swgqftflioht9bs0qddh"
2021,LAC,LB,EDGE,94,Active,Chris Rumph,Chris,Rumph,1998-10-19,74,244,Duke,Buchholz (FL),00-0036867,NA,dcbf373f-7336-457f-888f-02596a391d89,NA,15311,56345,RumpCh00,NA,7721,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dyop2nsf803magi1tsco"
2021,LAC,LB,EDGE,97,Active,Joey Bosa,Joey,Bosa,1995-07-11,77,280,Ohio State,St. Thomas Aquinas (FL),00-0033156,3051389,1ce88c74-024e-4288-94ee-5dca10362153,29237,10914,10637,BosaJo00,17915,3156,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hox89cljx6r7csniphep"
2021,LAC,LB,LB,57,Active,Amen Ogbongbemiga,Amen,Ogbongbemiga,1998-09-04,72,231,Oklahoma State,Notre Dame,00-0036716,NA,c0ef478c-d387-40ac-b35d-4bc034f24a12,NA,15378,42449,NA,NA,7936,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gamzwcphiqjvubnnxtor"
2021,LAC,LB,LB,44,Active,Kyzir White,Kyzir,White,1996-03-24,74,216,West Virginia,Emmaus (PA),00-0034375,4039254,c6303f3b-9c18-4afe-b0bf-d8270ca9db21,31089,12787,44485,WhitKy00,19940,5348,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nzcgqimdhuupvt2uie23"
2021,LAC,LB,LB,9,Active,Kenneth Murray,Kenneth,Murray,1998-11-16,74,241,Oklahoma,Elkins (TX),00-0036441,4241394,79bf0ca5-a8db-4c39-a40b-67674ccb60d0,32693,14434,58099,MurrKe00,21985,6811,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dfh0z6h7s3pkb4excc3k"
2021,LAC,LB,NA,56,Active,Davin Bellamy,Davin,Bellamy,1994-12-27,6-5,259,Georgia,Chamblee (GA),00-0034622,3043128,84b2d5bb-4d5e-4661-b9e2-b3049f3d1c03,31571,12911,50116,NA,20297,5673,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/icfqm2blpltxefa5icyb"
